iati_identifier,lat,long,code,level,vocabulary,name
XM-DAC-928-TD-2016-17-06.004.AF01.TCD04,15.454166,18.732207,,,,
XM-DAC-928-TD-2016-17-12.002.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2016-17-12.002.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2016-17-12.003.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2016-17-12.004.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2016-17-12.004.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2016-17-12.005.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2016-17-13.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-01.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-01.001.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-01.002.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-01.003.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-01.004.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-01.005.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-01.006.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-02.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-02.005.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-02.005.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-03.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-03.001.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-03.001.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-04.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-04.002.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-04.002.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-04.003.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-04.004.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-06.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-06.001.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-06.001.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-06.004.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-06.004.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-06.004.AF01.TCD04,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-10.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-10.001.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-12.002.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-12.002.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-12.004.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-12.004.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-12.004.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-13.003.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2018-19-20.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.001.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.001.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.001.AF01.TCD04,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.001.AF01.TCD05,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.002.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.003.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.003.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.003.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-01.003.AF01.TCD05,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-02.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-02.002.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-02.002.AF01.TCD04,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-02.003.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-02.003.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-02.003.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-03.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-03.001.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-04.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-04.002.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-04.003.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-10.001.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-13.001.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-13.002.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-13.003.AF01.TCD02,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-13.003.AF01.TCD03,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-14.003.AF01.TCD01,15.454166,18.732207,,,,
XM-DAC-928-TD-2020-21-14.003.AF01.TCD06,15.454166,18.732207,,,,
NL-KVK-27378529-D2B16TS01O,12.11218,15.06897,,,,
NL-KVK-27378529-DSS17TD01,15.454166,18.732206,,,,
NL-KVK-27378529-LAS20CH3O,12.1191543,15.0502758,,,,
NL-KVK-27378529-LAS20CH4S,12.1191543,15.0502758,,,,
NL-KVK-27378529-MAN18TD01,12.1068,15.08038,,,,
NL-KVK-27378529-MAP18TD01,12.1068,15.08038,,,,
NL-KVK-27378529-MAT16TD01,12.134846,15.055742,,,,
NL-KVK-27378529-PSS20TD01,12.1191543,15.0502758,,,,
NL-KVK-27378529-PST19TD01,12.1191543,15.0502758,,,,
NL-KVK-27378529-SDGP2204TD,12.59445237,17.63305664,,,,
FR-6-TD-TCD-12-01,,,7603254,1,G1,
FR-6-TD-TCD-12-01,12.11666,15.06666,,,,
FR-6-TD-TCD-12-02,,,7603254,1,G1,
FR-6-TD-TCD-12-02,12.11666,15.06666,,,,
FR-6-TD-TCD-12-02,,,17,1,G1,
FR-6-TD-TCD-12-02,,,7732978,2,G1,
FR-6-TD-TCD-12-02,9.14633,18.39008,,,,
FR-6-TD-17,,,7603254,1,G1,
FR-6-TD-17,12.11666,15.06666,,,,
FR-6-TD-17,,,2429060,1,G1,
FR-6-TD-17,8.7529,15.87236,,,,
FR-6-TD-TCD-12-03,,,7603254,1,G1,
FR-6-TD-TCD-12-03,12.11666,15.06666,,,,
FR-6-TD-DPR-15-03-1,,,7603255,1,G1,
FR-6-TD-DPR-15-03-1,14.66667,16.91667,,,,
FR-6-TD-DPR-15-03-2,,,7603254,1,G1,
FR-6-TD-DPR-15-03-2,12.11666,15.06666,,,,
FR-6-TD-DPR-15-03-3,,,7603254,1,G1,
FR-6-TD-DPR-15-03-3,12.11666,15.06666,,,,
FR-6-TD-DPR-15-03-4,,,07,1,G1,
FR-6-TD-DPR-15-03-4,,,10400441,2,G1,
FR-6-TD-DPR-15-03-4,13.64278,15.36861,,,,
FR-6-TD-DPR-15-03-4,,,2430873,1,G1,
FR-6-TD-DPR-15-03-4,15,15,,,,
FR-6-TD-DPR-15-03-5,,,2429323,1,G1,
FR-6-TD-DPR-15-03-5,13.5,14.5,,,,
FR-6-TD-DPR-15-01,,,7603254,1,G1,
FR-6-TD-DPR-15-01,12.11666,15.06666,,,,
FR-6-TD-DPR-15-01-2,,,2429323,1,G1,
FR-6-TD-DPR-15-01-2,13.5,14.5,,,,
FR-6-TD-TCD-11-04,,,7603254,1,G1,
FR-6-TD-TCD-11-04,12.11666,15.06666,,,,
FR-6-TD-TCD-11-04,,,2429060,1,G1,
FR-6-TD-TCD-11-04,8.7529,15.87236,,,,
FR-6-TD-TCD-11-04,,,2427315,1,G1,
FR-6-TD-TCD-11-04,9.3333,18.5,,,,
FR-6-TD-TCD-11-04,,,242246,1,G1,
FR-6-TD-TCD-11-04,13.5,21.25,,,,
FR-6-TD-TCD-11-04,,,2431555,1,G1,
FR-6-TD-TCD-11-04,11.5,18.5,,,,
FR-6-TD-TCD-11-04,,,7603253,1,G1,
FR-6-TD-TCD-11-04,9.33,14.75,,,,
FR-6-TD-TCD-09-17,,,7603254,1,G1,
FR-6-TD-TCD-09-17,12.11666,15.06666,,,,
FR-6-TD-TCD-09-17,,,2435899,1,G1,
FR-6-TD-TCD-09-17,14,19,,,,
FR-6-TD-TCD-09-17,,,244877,1,G1,
FR-6-TD-TCD-09-17,15,21.5,,,,
FR-6-TD-TCD-09-17,,,2431555,1,G1,
FR-6-TD-TCD-09-17,11.5,18.5,,,,
FR-6-TD-TCD-09-17,,,2429323,1,G1,
FR-6-TD-TCD-09-17,13.5,14.5,,,,
FR-6-TD-TCD-09-17,,,2429060,1,G1,
FR-6-TD-TCD-09-17,8.7529,15.87236,,,,
FR-6-TD-TCD-09-17,,,2430873,1,G1,
FR-6-TD-TCD-09-17,15,15,,,,
FR-6-TD-TCD-09-17,,,242246,1,G1,
FR-6-TD-TCD-09-17,13.5,21.25,,,,
FR-6-TD-TCD-09-17,,,242048,1,G1,
FR-6-TD-TCD-09-17,11,20.5,,,,
FR-6-TD-TCD-09-17,,,2425287,1,G1,
FR-6-TD-TCD-09-17,9.5,16.5,,,,
FR-6-TD-TCD-09-17,,,2434478,1,G1,
FR-6-TD-TCD-09-17,11.34,16.25,,,,
FR-6-TD-TCD-09-17,,,2429058,1,G1,
FR-6-TD-TCD-09-17,8.25,16.42,,,,
FR-6-TD-TCD-09-17,,,2428132,1,G1,
FR-6-TD-TCD-09-17,10,15.83,,,,
FR-6-TD-TCD-09-17,,,2427315,1,G1,
FR-6-TD-TCD-09-17,9.3333,18.5,,,,
FR-6-TD-TCD-09-17,,,7603251,1,G1,
FR-6-TD-TCD-09-17,12.66667,16.16667,,,,
FR-6-TD-TCD-09-17,,,7603252,1,G1,
FR-6-TD-TCD-09-17,8.32941,17.91567,,,,
FR-6-TD-TCD-09-17,,,7603253,1,G1,
FR-6-TD-TCD-09-17,9.33,14.75,,,,
FR-6-TD-TCD-09-17,,,7603255,1,G1,
FR-6-TD-TCD-09-17,14.66667,16.91667,,,,
FR-6-TD-TCD-09-17,,,7602866,1,G1,
FR-6-TD-TCD-09-17,18.25,18.5,,,,
FR-6-TD-TCD-09-17,,,7603257,1,G1,
FR-6-TD-TCD-09-17,12.25,21.5,,,,
FR-6-TD-TCD-09-17,,,7603258,1,G1,
FR-6-TD-TCD-09-17,20.33333,16.66667,,,,
FR-6-TD-TCD-09-17,,,8604858,1,G1,
FR-6-TD-TCD-09-17,17.75,23.16667,,,,
FR-6-TD-TCD-09-17,,,8604857,1,G1,
FR-6-TD-TCD-09-17,18.4,21.4,,,,
FR-6-TD-TCD-13-02,,,7603254,1,G1,
FR-6-TD-TCD-13-02,12.11666,15.06666,,,,
FR-6-TD-TCD-13-02,,,8604857,1,G1,
FR-6-TD-TCD-13-02,18.4,21.4,,,,
FR-6-TD-TCD-13-02,,,2435899,1,G1,
FR-6-TD-TCD-13-02,14,19,,,,
FR-6-TD-TCD-13-02,,,2427315,1,G1,
FR-6-TD-TCD-13-02,9.3333,18.5,,,,
FR-6-TD-TCD-13-01,,,7603254,1,G1,
FR-6-TD-TCD-13-01,12.11666,15.06666,,,,
FR-6-TD-TCD-13-01-2,,,7603254,1,G1,
FR-6-TD-TCD-13-01-2,12.11666,15.06666,,,,
FR-6-TD-TCD-13-01-3,,,7603254,1,G1,
FR-6-TD-TCD-13-01-3,12.11666,15.06666,,,,
FR-6-TD-TCD-13-01-3,,,17,1,G1,
FR-6-TD-TCD-13-01-3,,,7732978,2,G1,
FR-6-TD-TCD-13-01-3,9.14633,18.39008,,,,
FR-6-TD-TCD-13-01-3,,,2429060,1,G1,
FR-6-TD-TCD-13-01-3,8.7529,15.87236,,,,
FR-6-TD-TCD-13-01-3,,,242246,1,G1,
FR-6-TD-TCD-13-01-3,13.5,21.25,,,,
FR-6-TD-TCD-09-23,,,7603254,1,G1,
FR-6-TD-TCD-09-23,12.11666,15.06666,,,,
FR-6-TD-TCD-16-01,,,2430873,1,G1,
FR-6-TD-TCD-16-01,15,15,,,,
FR-6-TD-TCD-16-01-1,,,7603254,1,G1,
FR-6-TD-TCD-16-01-1,12.11666,15.06666,,,,
FR-6-TD-TCD-16-01-2,,,2427315,1,G1,
FR-6-TD-TCD-16-01-2,9.3333,18.5,,,,
FR-6-TD-TCD-16-01-3,,,7603254,1,G1,
FR-6-TD-TCD-16-01-3,12.11666,15.06666,,,,
FR-6-TD-TCD-16-01-4,,,2431555,1,G1,
FR-6-TD-TCD-16-01-4,11.5,18.5,,,,
FR-6-TD-TCD-09-22-1,,,7603254,1,G1,
FR-6-TD-TCD-09-22-1,12.11666,15.06666,,,,
FR-6-TD-TCD-09-22-2,,,7603254,1,G1,
FR-6-TD-TCD-09-22-2,12.11666,15.06666,,,,
FR-6-TD-502,,,7603254,1,G1,
FR-6-TD-502,12.11666,15.06666,,,,
FR-6-TD-503,,,7603254,1,G1,
FR-6-TD-503,12.11666,15.06666,,,,
FR-6-TD-504,,,2429060,1,G1,
FR-6-TD-504,8.7529,15.87236,,,,
FR-6-TD-505,,,7603254,1,G1,
FR-6-TD-505,12.11666,15.06666,,,,
FR-6-TD-506,,,7603254,1,G1,
FR-6-TD-506,12.11666,15.06666,,,,
FR-6-TD-507,,,7603254,1,G1,
FR-6-TD-507,12.11666,15.06666,,,,
FR-6-TD-508,,,7603254,1,G1,
FR-6-TD-508,12.11666,15.06666,,,,
FR-6-TD-509,,,7603254,1,G1,
FR-6-TD-509,12.11666,15.06666,,,,
FR-6-TD-510,,,7603254,1,G1,
FR-6-TD-510,12.11666,15.06666,,,,
FR-6-TD-511,,,7603254,1,G1,
FR-6-TD-511,12.11666,15.06666,,,,
FR-6-TD-512,,,7603254,1,G1,
FR-6-TD-512,12.11666,15.06666,,,,
FR-6-TD-513,,,7603254,1,G1,
FR-6-TD-513,12.11666,15.06666,,,,
FR-6-TD-CIAA-1,,,2431555,1,G1,
FR-6-TD-CIAA-1,11.5,18.5,,,,
FR-6-TD-CIAA-2,,,2429323,1,G1,
FR-6-TD-CIAA-2,13.5,14.5,,,,
FR-6-TD-CIAA-2,,,7603254,1,G1,
FR-6-TD-CIAA-2,12.11666,15.06666,,,,
FR-6-TD-CIAA-3,,,242246,1,G1,
FR-6-TD-CIAA-3,13.5,21.25,,,,
FR-6-TD-CIAA,,,242246,1,G1,
FR-6-TD-CIAA,13.5,21.25,,,,
FR-6-TD-209TCD-16-01-10,,,2434478,1,G1,
FR-6-TD-209TCD-16-01-10,11.34,16.25,,,,
FR-6-TD-209TCD-16-01-10,,,2428132,1,G1,
FR-6-TD-209TCD-16-01-10,10,15.83,,,,
FR-6-TD-209TCD-16-01-8,,,7602866,1,G1,
FR-6-TD-209TCD-16-01-8,18.25,18.5,,,,
FR-6-TD-209TCD-16-01-13,,,7603254,1,G1,
FR-6-TD-209TCD-16-01-13,12.11666,15.06666,,,,
FR-6-TD-209TCD-16-01-5,,,2429060,1,G1,
FR-6-TD-209TCD-16-01-5,8.7529,15.87236,,,,
FR-6-TD-209TCD-16-01-12,,,2429060,1,G1,
FR-6-TD-209TCD-16-01-12,8.7529,15.87236,,,,
FR-6-TD-209TCD-16-01-12,,,7603254,1,G1,
FR-6-TD-209TCD-16-01-12,12.11666,15.06666,,,,
FR-6-TD-209TCD-16-01-12,,,242246,1,G1,
FR-6-TD-209TCD-16-01-12,13.5,21.25,,,,
FR-6-TD-209TCD-16-01-6,,,2429060,1,G1,
FR-6-TD-209TCD-16-01-6,8.7529,15.87236,,,,
FR-6-TD-209TCD-16-01-9,,,2427315,1,G1,
FR-6-TD-209TCD-16-01-9,9.3333,18.5,,,,
FR-6-TD-209TCD-16-01-7,,,7603254,1,G1,
FR-6-TD-209TCD-16-01-7,12.11666,15.06666,,,,
FR-6-TD-209TCD-16-01-11,,,7603254,1,G1,
FR-6-TD-209TCD-16-01-11,12.11666,15.06666,,,,
FR-6-TD-831,,,2429323,1,G1,
FR-6-TD-831,13.5,14.5,,,,
FR-6-TD-CIAA-4,,,01,1,G1,
FR-6-TD-CIAA-4,,,8659322,2,G1,
FR-6-TD-CIAA-4,13.28972,19.69028,,,,
FR-6-TD-CIAA,,,7603254,1,G1,
FR-6-TD-CIAA,12.11666,15.06666,,,,
FR-6-TD-CIAA,,,2434478,1,G1,
FR-6-TD-CIAA,11.34,16.25,,,,
FR-6-TD-CIAA-5,,,2435899,1,G1,
FR-6-TD-CIAA-5,14,19,,,,
FR-6-TD-CIAA-5,,,01,1,G1,
FR-6-TD-CIAA-5,,,9166643,2,G1,
FR-6-TD-CIAA-5,12.86047,17.53418,,,,
FR-6-TD-1001,,,7603254,1,G1,
FR-6-TD-1001,12.11666,15.06666,,,,
FR-6-TD-1005,,,7603254,1,G1,
FR-6-TD-1005,12.11666,15.06666,,,,
FR-6-TD-1006,,,7603254,1,G1,
FR-6-TD-1006,12.11666,15.06666,,,,
FR-6-TD-1007,,,7603254,1,G1,
FR-6-TD-1007,12.11666,15.06666,,,,
FR-6-TD-209-TCD-09-23,,,7603254,1,G1,
FR-6-TD-209-TCD-09-23,12.11666,15.06666,,,,
FR-6-TD-1152,,,7603254,1,G1,
FR-6-TD-1152,12.11666,15.06666,,,,
FR-6-TD-1153,,,7603254,1,G1,
FR-6-TD-1153,12.11666,15.06666,,,,
FR-6-TD-1153,,,242246,1,G1,
FR-6-TD-1153,13.5,21.25,,,,
FR-6-TD-1154,,,242048,1,G1,
FR-6-TD-1154,11,20.5,,,,
FR-6-TD-1154,,,2427315,1,G1,
FR-6-TD-1154,9.3333,18.5,,,,
FR-6-TD-1154,,,2434478,1,G1,
FR-6-TD-1154,11.34,16.25,,,,
FR-6-TD-1154,,,2428132,1,G1,
FR-6-TD-1154,10,15.83,,,,
FR-6-TD-1154,,,2425287,1,G1,
FR-6-TD-1154,9.5,16.5,,,,
FR-6-TD-1154,,,2429058,1,G1,
FR-6-TD-1154,8.25,16.42,,,,
FR-6-TD-1154,,,2429060,1,G1,
FR-6-TD-1154,8.7529,15.87236,,,,
FR-6-TD-1154,,,2431555,1,G1,
FR-6-TD-1154,11.5,18.5,,,,
FR-6-TD-1481,,,2429060,1,G1,
FR-6-TD-1481,8.7529,15.87236,,,,
FR-6-TD-1493,,,7603254,1,G1,
FR-6-TD-1493,12.11666,15.06666,,,,
FR-6-TD-1498,,,7603254,1,G1,
FR-6-TD-1498,12.11666,15.06666,,,,
FR-6-TD-1504,,,7603254,1,G1,
FR-6-TD-1504,12.11666,15.06666,,,,
XI-IATI-EC_INTPA-2011/268-517,12.11980,15.06110,,,,
XI-IATI-EC_INTPA-2010/259-025,11.05770,20.28720,,,,
XI-IATI-EC_INTPA-2011/276-112,12.10810,15.08660,,,,
XI-IATI-EC_INTPA-2011/276-210,14.12480,15.31660,,,,
XI-IATI-EC_INTPA-2011/276-222,11.04660,20.28180,,,,
XI-IATI-EC_INTPA-2011/280-268,11.04270,20.28440,,,,
XI-IATI-EC_INTPA-2012/293-393,8.81890,17.00680,,,,
XI-IATI-EC_INTPA-2012/293-398,11.22850,19.49680,,,,
XI-IATI-EC_INTPA-2012/302-032,12.36400,19.61420,,,,
XI-IATI-EC_INTPA-2012/302-091,8.57200,16.08700,,,,
XI-IATI-EC_INTPA-2012/302-099,13.63790,15.37040,,,,
XI-IATI-EC_INTPA-2012/304-171,12.17920,18.69100,,,,
XI-IATI-EC_INTPA-2011/270-157,13.83170,20.83070,,,,
XI-IATI-EC_INTPA-2013/312-172,12.09900,15.05590,,,,
XI-IATI-EC_INTPA-2013/319-483,13.82880,20.80670,,,,
XI-IATI-EC_INTPA-2013/323-881,11.01440,20.28420,,,,
XI-IATI-EC_INTPA-2013/323-930,13.63630,15.35920,,,,
XI-IATI-EC_INTPA-2013/323-931,13.25820,18.31620,,,,
XI-IATI-EC_INTPA-2013/323-934,12.18050,18.68860,,,,
XI-IATI-EC_INTPA-2013/323-936,8.54760,16.06930,,,,
XI-IATI-EC_INTPA-2013/323-937,13.46610,14.71740,,,,
XI-IATI-EC_INTPA-2013/323-939,8.43760,18.77890,,,,
XI-IATI-EC_INTPA-2013/314-304,12.12200,15.07800,,,,
XI-IATI-EC_INTPA-2013/314-402,12.12770,15.04500,,,,
XI-IATI-EC_INTPA-2013/316-170,13.46900,22.19640,,,,
XI-IATI-EC_INTPA-2013/316-554,9.45230,18.93060,,,,
XI-IATI-EC_INTPA-2014/336-983,11.50780,18.20500,,,,
XI-IATI-EC_INTPA-2014/337-037,12.18180,18.70180,,,,
XI-IATI-EC_INTPA-2014/337-038,12.12480,15.02580,,,,
XI-IATI-EC_INTPA-2014/337-044,8.58950,16.08820,,,,
XI-IATI-EC_INTPA-2014/342-440,12.17310,15.03040,,,,
XI-IATI-EC_INTPA-2014/347-002,14.14990,15.32040,,,,
XI-IATI-EC_INTPA-2014/347-003,11.05980,20.28080,,,,
XI-IATI-EC_INTPA-2014/347-004,11.05710,20.26360,,,,
XI-IATI-EC_INTPA-2014/347-074,9.76180,15.81760,,,,
XI-IATI-EC_INTPA-2014/347-118,12.25410,21.36840,,,,
XI-IATI-EC_INTPA-2014/347-262,12.14140,15.11170,,,,
XI-IATI-EC_INTPA-2014/333-896,12.09530,15.10660,,,,
XI-IATI-EC_INTPA-2014/352-283,12.13000,15.08050,,,,
XI-IATI-EC_INTPA-2014/352-462,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2014/355-640,12.06890,15.07940,,,,
XI-IATI-EC_INTPA-2014/355-644,12.99510,15.73710,,,,
XI-IATI-EC_INTPA-2014/355-645,13.22660,18.33270,,,,
XI-IATI-EC_INTPA-2014/355-647,16.00090,18.56410,,,,
XI-IATI-EC_INTPA-2015/355-870,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2015/355-899,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2015/365-137,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2015/367-142,11.45580,18.48390,,,,
XI-IATI-EC_INTPA-2015/359-100,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2015/359-104,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2015/360-975,12.13830,15.05870,,,,
XI-IATI-EC_INTPA-2017/379-013,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2016/379-037,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2017/384-212,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2017/386-338,8.75340,18.54880,,,,
XI-IATI-EC_INTPA-2015/371-002,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2016/371-004,12.11920,15.07520,,,,
XI-IATI-EC_INTPA-2017/388-827,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2018/398-107,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2019/410-181,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2017/392-256,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2019/412-608,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2019/412-609,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-004,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-009,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-010,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-013,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-014,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-016,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-017,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-019,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-021,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-049,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-050,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-052,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-056,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-058,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-059,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-080,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-081,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-082,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-083,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-084,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-085,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/420-087,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/419-843,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/419-910,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2020/419-992,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2019/407-746,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2008/194-574,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2008/193-817,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2008/197-800,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2009/209-823,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2009/203-060,9.20620,17.72010,,,,
XI-IATI-EC_INTPA-2009/213-165,12.12970,15.05650,,,,
XI-IATI-EC_INTPA-2009/220-134,11.04210,20.28320,,,,
XI-IATI-EC_INTPA-2010/243-478,13.21200,18.34050,,,,
XI-IATI-EC_INTPA-2010/241-742,9.13910,18.39250,,,,
XI-IATI-EC_INTPA-2010/237-890,12.10900,15.05550,,,,
XI-IATI-EC_INTPA-2010/234-535,12.11660,15.06450,,,,
XI-IATI-EC_INTPA-2010/234-715,13.46530,22.20420,,,,
XI-IATI-EC_INTPA-2010/246-046,12.1131,15.0491,,,,
XI-IATI-EC_INTPA-2011/252-853,12.10420,15.07620,,,,
XI-IATI-EC_INTPA-2011/260-874,10.00390,20.97210,,,,
XI-IATI-EC_INTPA-2011/260-894,10.45520,16.73530,,,,
XI-IATI-EC_INTPA-2011/260-915,10.64040,19.54580,,,,
XI-IATI-EC_INTPA-2011/261-003,12.18120,18.70160,,,,
XI-IATI-EC_INTPA-2011/261-036,8.30630,17.13310,,,,
XI-IATI-EC_INTPA-2011/261-175,10.28060,15.37540,,,,
XI-IATI-EC_INTPA-2011/261-187,8.90730,17.55530,,,,
XI-IATI-EC_INTPA-2011/261-602,12.99710,15.74190,,,,
XI-IATI-EC_INTPA-2011/261-950,12.11620,15.02650,,,,
XI-IATI-EC_INTPA-2011/262-082,8.91060,17.55180,,,,
XI-IATI-EC_INTPA-2011/264-790,12.22340,21.42540,,,,
