iati_identifier,source,adm1,lat,long
XI-IATI-EC_INTPA-2013/323-930,point/pos,Lac,13.6363,15.3592
XI-IATI-EC_INTPA-2013/323-931,point/pos,Batha,13.2582,18.3162
XI-IATI-EC_INTPA-2013/323-934,point/pos,Guéra,12.1805,18.6886
XI-IATI-EC_INTPA-2013/323-936,point/pos,Logone Oriental,8.5476,16.0693
XI-IATI-EC_INTPA-2013/323-937,point/pos,Lac,13.4661,14.7174
XI-IATI-EC_INTPA-2013/323-939,point/pos,Moyen-Chari,8.4376,18.7789
XI-IATI-EC_INTPA-2013/314-304,point/pos,N'Djamena,12.122,15.078
XI-IATI-EC_INTPA-2013/314-402,point/pos,N'Djamena,12.1277,15.045
XI-IATI-EC_INTPA-2013/316-170,point/pos,Ouaddaï,13.469,22.1964
XI-IATI-EC_INTPA-2013/316-554,point/pos,Moyen-Chari,9.4523,18.9306
XI-IATI-EC_INTPA-2014/336-983,point/pos,Guéra,11.5078,18.205
XI-IATI-EC_INTPA-2014/337-037,point/pos,Guéra,12.1818,18.7018
XI-IATI-EC_INTPA-2014/337-038,point/pos,N'Djamena,12.1248,15.0258
XI-IATI-EC_INTPA-2014/337-044,point/pos,Logone Occidental,8.5895,16.0882
XI-IATI-EC_INTPA-2014/342-440,point/pos,N'Djamena,12.1731,15.0304
XI-IATI-EC_INTPA-2014/347-002,point/pos,Kanem,14.1499,15.3204
XI-IATI-EC_INTPA-2014/347-003,point/pos,Salamat,11.0598,20.2808
XI-IATI-EC_INTPA-2014/347-004,point/pos,Salamat,11.0571,20.2636
XI-IATI-EC_INTPA-2014/347-074,point/pos,Mayo-Kebbi Est,9.7618,15.8176
XI-IATI-EC_INTPA-2014/347-118,point/pos,Sila,12.2541,21.3684
XI-IATI-EC_INTPA-2014/347-262,point/pos,N'Djamena,12.1414,15.1117
XI-IATI-EC_INTPA-2014/333-896,point/pos,N'Djamena,12.0953,15.1066
XI-IATI-EC_INTPA-2014/352-283,point/pos,N'Djamena,12.13,15.0805
XI-IATI-EC_INTPA-2014/352-462,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/355-640,point/pos,N'Djamena,12.0689,15.0794
XI-IATI-EC_INTPA-2014/355-644,point/pos,Hadjer-Lamis,12.9951,15.7371
XI-IATI-EC_INTPA-2014/355-645,point/pos,Batha,13.2266,18.3327
XI-IATI-EC_INTPA-2014/355-647,point/pos,Borkou,16.0009,18.5641
XI-IATI-EC_INTPA-2015/355-870,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/355-899,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/365-137,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/367-142,point/pos,Guéra,11.4558,18.4839
XI-IATI-EC_INTPA-2015/359-100,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/359-104,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/360-975,point/pos,N'Djamena,12.1383,15.0587
XI-IATI-EC_INTPA-2017/379-013,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/379-037,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/384-212,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/386-338,point/pos,Moyen-Chari,8.7534,18.5488
XI-IATI-EC_INTPA-2015/371-002,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/371-004,point/pos,N'Djamena,12.1192,15.0752
XI-IATI-EC_INTPA-2017/388-827,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2018/398-107,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/410-181,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/392-256,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/412-608,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/412-609,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-004,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-009,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-010,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-013,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-014,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-016,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-017,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-019,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-021,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-049,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-050,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-052,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-056,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-058,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-059,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-080,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-081,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-082,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-083,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-084,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-085,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/420-087,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/419-843,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/419-910,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2020/419-992,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2019/407-746,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/194-574,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/193-817,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2008/197-800,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2009/209-823,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2009/203-060,point/pos,Mandoul,9.2062,17.7201
XI-IATI-EC_INTPA-2009/213-165,point/pos,N'Djamena,12.1297,15.0565
XI-IATI-EC_INTPA-2009/220-134,point/pos,Salamat,11.0421,20.2832
XI-IATI-EC_INTPA-2010/243-478,point/pos,Batha,13.212,18.3405
XI-IATI-EC_INTPA-2010/241-742,point/pos,Moyen-Chari,9.1391,18.3925
XI-IATI-EC_INTPA-2010/237-890,point/pos,N'Djamena,12.109,15.0555
XI-IATI-EC_INTPA-2010/234-535,point/pos,N'Djamena,12.1166,15.0645
XI-IATI-EC_INTPA-2010/234-715,point/pos,Ouaddaï,13.4653,22.2042
XI-IATI-EC_INTPA-2010/246-046,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2011/252-853,point/pos,N'Djamena,12.1042,15.0762
XI-IATI-EC_INTPA-2011/260-874,point/pos,Salamat,10.0039,20.9721
XI-IATI-EC_INTPA-2011/260-894,point/pos,Chari-Baguirmi,10.4552,16.7353
XI-IATI-EC_INTPA-2011/260-915,point/pos,Guéra,10.6404,19.5458
XI-IATI-EC_INTPA-2011/261-003,point/pos,Guéra,12.1812,18.7016
XI-IATI-EC_INTPA-2011/261-036,point/pos,Logone Oriental,8.3063,17.1331
XI-IATI-EC_INTPA-2011/261-175,point/pos,Mayo-Kebbi Est,10.2806,15.3754
XI-IATI-EC_INTPA-2011/261-187,point/pos,Mandoul,8.9073,17.5553
XI-IATI-EC_INTPA-2011/261-602,point/pos,Hadjer-Lamis,12.9971,15.7419
XI-IATI-EC_INTPA-2011/261-950,point/pos,N'Djamena,12.1162,15.0265
XI-IATI-EC_INTPA-2011/262-082,point/pos,Mandoul,8.9106,17.5518
XI-IATI-EC_INTPA-2011/264-790,point/pos,Sila,12.2234,21.4254
XI-IATI-EC_INTPA-2013/328-367,point/pos,N'Djamena,12.1038,15.0698
XI-IATI-EC_INTPA-2013/328-368,point/pos,N'Djamena,12.1239,15.0746
XI-IATI-EC_INTPA-2012/295-267,point/pos,Ouaddaï,12.7955,21.3111
XI-IATI-EC_INTPA-2012/295-402,point/pos,Kanem,13.7823,15.5345
XI-IATI-EC_INTPA-2012/295-404,point/pos,Sila,12.2286,21.4112
XI-IATI-EC_INTPA-2012/295-406,point/pos,Salamat,11.0386,20.286
XI-IATI-EC_INTPA-2011/279-738,point/pos,N'Djamena,12.114,15.059
XI-IATI-EC_INTPA-2011/267-011,point/pos,N'Djamena,12.1049,15.0664
XI-IATI-EC_INTPA-2013/313-335,point/pos,Mayo-Kebbi Ouest,9.3662,14.9068
XI-IATI-EC_INTPA-2013/313-366,point/pos,Guéra,12.1785,18.6944
XI-IATI-EC_INTPA-2013/313-373,point/pos,Salamat,11.0429,20.2838
XI-IATI-EC_INTPA-2013/313-467,point/pos,N'Djamena,12.1404,15.0673
XI-IATI-EC_INTPA-2013/313-755,point/pos,N'Djamena,12.1075,15.0609
XI-IATI-EC_INTPA-2013/313-853,point/pos,N'Djamena,12.121,15.0711
XI-IATI-EC_INTPA-2013/314-066,point/pos,Salamat,11.0391,20.2888
XI-IATI-EC_INTPA-2013/314-145,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2012/299-265,point/pos,N'Djamena,12.1064,15.0621
XI-IATI-EC_INTPA-2013/316-710,point/pos,Mayo-Kebbi Est,10.2793,15.3699
XI-IATI-EC_INTPA-2013/316-724,point/pos,Salamat,11.0473,20.2786
XI-IATI-EC_INTPA-2013/316-847,point/pos,Kanem,14.1156,15.3125
XI-IATI-EC_INTPA-2013/316-851,point/pos,Lac,13.4664,14.7119
XI-IATI-EC_INTPA-2013/316-854,point/pos,Ouaddaï,13.795,21.5286
XI-IATI-EC_INTPA-2012/301-335,point/pos,N'Djamena,12.1232,15.0559
XI-IATI-EC_INTPA-2013/317-366,point/pos,N'Djamena,12.1168,15.0825
XI-IATI-EC_INTPA-2013/317-385,point/pos,Salamat,11.0402,20.2884
XI-IATI-EC_INTPA-2013/317-386,point/pos,Sila,12.2307,21.4095
XI-IATI-EC_INTPA-2013/317-907,point/pos,Ouaddaï,13.2664,22.1681
XI-IATI-EC_INTPA-2013/317-909,point/pos,Barh-El-Gazel,13.6679,16.4821
XI-IATI-EC_INTPA-2013/317-911,point/pos,Wadi Fira,14.539,21.011
XI-IATI-EC_INTPA-2013/317-913,point/pos,Ouaddaï,13.5602,21.4465
XI-IATI-EC_INTPA-2013/317-915,point/pos,Sila,12.4024,20.9131
XI-IATI-EC_INTPA-2012/287-940,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2013/318-043,point/pos,Sila,12.2282,21.4144
XI-IATI-EC_INTPA-2013/318-060,point/pos,Sila,12.0303,22.4652
XI-IATI-EC_INTPA-2013/318-065,point/pos,Ouaddaï,13.8132,20.8442
XI-IATI-EC_INTPA-2013/318-069,point/pos,Ouaddaï,13.4653,22.1951
XI-IATI-EC_INTPA-2013/318-721,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2012/284-216,point/pos,N'Djamena,12.0954,15.0617
XI-IATI-EC_INTPA-2013/304-687,point/pos,Barh-El-Gazel,13.4394,16.0473
XI-IATI-EC_INTPA-2012/304-839,point/pos,Moyen-Chari,9.3015,18.6933
XI-IATI-EC_INTPA-2012/304-917,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2012/285-073,point/pos,N'Djamena,12.1083,15.0732
XI-IATI-EC_INTPA-2013/320-375,point/pos,N'Djamena,12.1191,15.0471
XI-IATI-EC_INTPA-2011/274-678,point/pos,Ouaddaï,13.4681,22.193
XI-IATI-EC_INTPA-2011/274-962,point/pos,Ouaddaï,13.8268,20.8314
XI-IATI-EC_INTPA-2011/275-481,point/pos,Kanem,15.2476,15.8448
XI-IATI-EC_INTPA-2012/288-769,point/pos,Moyen-Chari,9.1377,18.3803
XI-IATI-EC_INTPA-2012/288-771,point/pos,Chari-Baguirmi,11.4033,16.1678
XI-IATI-EC_INTPA-2013/322-759,point/pos,Logone Oriental,8.4172,15.8729
XI-IATI-EC_INTPA-2013/322-809,point/pos,Moyen-Chari,8.411,18.7692
XI-IATI-EC_INTPA-2013/322-877,point/pos,Logone Oriental,8.5571,16.0556
XI-IATI-EC_INTPA-2013/322-983,point/pos,Moyen-Chari,9.1245,18.3865
XI-IATI-EC_INTPA-2013/323-034,point/pos,N'Djamena,12.1124,15.0825
XI-IATI-EC_INTPA-2013/323-051,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2013/323-154,point/pos,N'Djamena,12.1085,15.0602
XI-IATI-EC_INTPA-2013/323-166,point/pos,Salamat,11.0416,20.2879
XI-IATI-EC_INTPA-2013/323-172,point/pos,Lac,13.4596,14.7133
XI-IATI-EC_INTPA-2013/323-216,point/pos,Moyen-Chari,9.1503,18.3802
XI-IATI-EC_INTPA-2012/308-083,point/pos,Guéra,12.1899,18.685
XI-IATI-EC_INTPA-2012/291-306,point/pos,Guéra,12.1896,18.6843
XI-IATI-EC_INTPA-2012/291-315,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2013/324-128,point/pos,Kanem,14.2431,15.1941
XI-IATI-EC_INTPA-2013/324-157,point/pos,Borkou,18.0762,18.8977
XI-IATI-EC_INTPA-2013/324-160,point/pos,Borkou,17.9014,19.112
XI-IATI-EC_INTPA-2013/324-161,point/pos,Guéra,12.1959,18.6854
XI-IATI-EC_INTPA-2013/324-162,point/pos,Hadjer-Lamis,12.9937,15.7336
XI-IATI-EC_INTPA-2013/324-168,point/pos,Guéra,12.1956,18.6924
XI-IATI-EC_INTPA-2013/324-171,point/pos,Batha,13.224,18.3326
XI-IATI-EC_INTPA-2012/292-571,point/pos,N'Djamena,12.1143,15.0739
XI-IATI-EC_INTPA-2012/292-587,point/pos,N'Djamena,12.1179,15.0919
XI-IATI-EC_INTPA-2014/325-537,point/pos,Barh-El-Gazel,13.7357,16.5729
XI-IATI-EC_INTPA-2014/325-539,point/pos,N'Djamena,12.1595,15.1111
XI-IATI-EC_INTPA-2014/325-540,point/pos,Ouaddaï,13.0796,21.6793
XI-IATI-EC_INTPA-2014/325-561,point/pos,Hadjer-Lamis,12.2439,16.9334
XI-IATI-EC_INTPA-2013/325-607,point/pos,N'Djamena,12.1136,15.0709
XI-IATI-EC_INTPA-2012/295-075,point/pos,N'Djamena,12.1049,15.0835
XI-IATI-EC_INTPA-2015/360-251,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/360-494,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/360-540,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/350-059,point/pos,Ennedi Ouest,18.0414,21.6541
XI-IATI-EC_INTPA-2014/350-063,point/pos,Ouaddaï,13.8431,20.829
XI-IATI-EC_INTPA-2015/360-676,point/pos,Mandoul,8.3374,17.7643
XI-IATI-EC_INTPA-2015/360-723,point/pos,Ouaddaï,13.8305,20.8287
XI-IATI-EC_INTPA-2015/360-773,point/pos,Chari-Baguirmi,11.9748,15.5083
XI-IATI-EC_INTPA-2015/361-264,point/pos,N'Djamena,12.1118,15.0623
XI-IATI-EC_INTPA-2015/361-269,point/pos,N'Djamena,12.0999,15.0885
XI-IATI-EC_INTPA-2015/362-259,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/362-292,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/353-112,point/pos,N'Djamena,12.1602,15.0677
XI-IATI-EC_INTPA-2014/353-113,point/pos,Chari-Baguirmi,11.3797,16.1595
XI-IATI-EC_INTPA-2014/353-114,point/pos,Batha,13.8367,18.9198
XI-IATI-EC_INTPA-2014/353-115,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/353-273,point/pos,Wadi Fira,14.5224,20.9269
XI-IATI-EC_INTPA-2014/341-715,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2013/330-083,point/pos,Guéra,12.1788,18.6849
XI-IATI-EC_INTPA-2013/330-088,point/pos,Moyen-Chari,9.4698,18.3957
XI-IATI-EC_INTPA-2013/330-091,point/pos,Mayo-Kebbi Ouest,9.2386,14.5373
XI-IATI-EC_INTPA-2013/330-094,point/pos,Hadjer-Lamis,12.625,16.5795
XI-IATI-EC_INTPA-2013/330-095,point/pos,Moyen-Chari,8.4766,18.7652
XI-IATI-EC_INTPA-2013/330-097,point/pos,Moyen-Chari,9.1803,19.0922
XI-IATI-EC_INTPA-2013/330-099,point/pos,Ouaddaï,13.8081,20.8768
XI-IATI-EC_INTPA-2013/330-101,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/330-563,point/pos,Moyen-Chari,9.2277,18.6249
XI-IATI-EC_INTPA-2014/342-910,point/pos,N'Djamena,12.0925,15.0942
XI-IATI-EC_INTPA-2014/343-016,point/pos,Chari-Baguirmi,11.4113,16.3425
XI-IATI-EC_INTPA-2014/343-026,point/pos,Logone Oriental,8.6191,16.955
XI-IATI-EC_INTPA-2014/343-028,point/pos,Mandoul,9.3449,17.3732
XI-IATI-EC_INTPA-2014/343-058,point/pos,Mayo-Kebbi Est,9.7216,15.2306
XI-IATI-EC_INTPA-2014/353-852,point/pos,Moyen-Chari,9.4748,18.9439
XI-IATI-EC_INTPA-2014/353-853,point/pos,Moyen-Chari,9.3237,18.6857
XI-IATI-EC_INTPA-2014/353-855,point/pos,N'Djamena,12.1367,15.0612
XI-IATI-EC_INTPA-2014/353-856,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/364-162,point/pos,Mayo-Kebbi Est,10.2974,15.3774
XI-IATI-EC_INTPA-2015/364-164,point/pos,Kanem,15.0509,15.2446
XI-IATI-EC_INTPA-2015/364-222,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/364-223,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/343-513,point/pos,N'Djamena,12.164,15.0972
XI-IATI-EC_INTPA-2014/343-515,point/pos,N'Djamena,12.1273,15.1199
XI-IATI-EC_INTPA-2014/343-517,point/pos,N'Djamena,12.1301,15.0956
XI-IATI-EC_INTPA-2013/331-522,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/331-668,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/354-502,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/354-505,point/pos,Guéra,12.3937,19.5172
XI-IATI-EC_INTPA-2014/354-508,point/pos,Guéra,12.1813,18.6858
XI-IATI-EC_INTPA-2014/354-509,point/pos,Moyen-Chari,9.4802,18.3334
XI-IATI-EC_INTPA-2014/332-407,point/pos,N'Djamena,12.1191,15.0656
XI-IATI-EC_INTPA-2013/332-430,point/pos,N'Djamena,12.1099,15.1056
XI-IATI-EC_INTPA-2014/354-672,point/pos,Batha,13.636,18.5738
XI-IATI-EC_INTPA-2015/354-919,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/365-865,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/366-255,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/345-638,point/pos,Barh-El-Gazel,14.8492,17.1112
XI-IATI-EC_INTPA-2015/355-561,point/pos,N'Djamena,12.0979,15.0695
XI-IATI-EC_INTPA-2015/366-699,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/366-805,point/pos,N'Djamena,12.1373,15.0562
XI-IATI-EC_INTPA-2013/333-475,point/pos,Ouaddaï,13.7575,20.9001
XI-IATI-EC_INTPA-2013/333-481,point/pos,Wadi Fira,14.5251,20.9186
XI-IATI-EC_INTPA-2013/333-487,point/pos,Ouaddaï,12.8512,21.1734
XI-IATI-EC_INTPA-2014/333-491,point/pos,Ouaddaï,13.8242,20.8863
XI-IATI-EC_INTPA-2013/333-497,point/pos,Guéra,12.2001,18.6967
XI-IATI-EC_INTPA-2013/333-499,point/pos,Wadi Fira,14.5286,20.9272
XI-IATI-EC_INTPA-2015/355-974,point/pos,N'Djamena,12.1538,15.0951
XI-IATI-EC_INTPA-2014/334-320,point/pos,Wadi Fira,14.5236,20.9253
XI-IATI-EC_INTPA-2014/334-321,point/pos,Borkou,16.7261,18.8688
XI-IATI-EC_INTPA-2014/346-437,point/pos,N'Djamena,12.1207,15.1167
XI-IATI-EC_INTPA-2014/346-627,point/pos,N'Djamena,12.0956,15.0863
XI-IATI-EC_INTPA-2014/346-733,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/356-447,point/pos,Barh-El-Gazel,14.7749,16.9563
XI-IATI-EC_INTPA-2015/356-471,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/356-472,point/pos,N'Djamena,12.1356,15.0645
XI-IATI-EC_INTPA-2015/356-474,point/pos,Moyen-Chari,9.1421,18.3787
XI-IATI-EC_INTPA-2015/356-475,point/pos,N'Djamena,12.1555,15.0466
XI-IATI-EC_INTPA-2015/356-539,point/pos,N'Djamena,12.1407,15.0809
XI-IATI-EC_INTPA-2015/356-592,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/356-822,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/335-117,point/pos,Kanem,14.1312,15.3064
XI-IATI-EC_INTPA-2014/346-990,point/pos,N'Djamena,12.1124,15.0472
XI-IATI-EC_INTPA-2015/357-031,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/357-827,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/367-220,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/358-103,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2015/358-795,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/347-893,point/pos,Guéra,11.9695,18.5037
XI-IATI-EC_INTPA-2014/348-409,point/pos,Mandoul,8.3426,17.7639
XI-IATI-EC_INTPA-2015/368-094,point/pos,Guéra,12.3672,19.6146
XI-IATI-EC_INTPA-2015/368-131,point/pos,Batha,13.9661,18.9602
XI-IATI-EC_INTPA-2016/368-140,point/pos,Batha,13.2426,18.3625
XI-IATI-EC_INTPA-2014/337-171,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/337-173,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2014/337-647,point/pos,N'Djamena,12.153,15.0701
XI-IATI-EC_INTPA-2014/349-159,point/pos,Guéra,11.7679,18.5367
XI-IATI-EC_INTPA-2014/349-160,point/pos,Salamat,11.0295,20.2636
XI-IATI-EC_INTPA-2016/377-511,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/377-538,point/pos,Chari-Baguirmi,12.0071,15.2776
XI-IATI-EC_INTPA-2017/381-908,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/377-988,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/378-105,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/378-132,point/pos,Mandoul,8.9095,17.5456
XI-IATI-EC_INTPA-2016/378-135,point/pos,Mandoul,8.9122,17.5416
XI-IATI-EC_INTPA-2017/382-283,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/382-435,point/pos,N'Djamena,12.1378,15.0645
XI-IATI-EC_INTPA-2016/378-311,point/pos,Batha,13.2399,18.3013
XI-IATI-EC_INTPA-2016/378-312,point/pos,Chari-Baguirmi,10.747,16.3015
XI-IATI-EC_INTPA-2016/378-404,point/pos,Guéra,12.3674,19.6136
XI-IATI-EC_INTPA-2016/378-405,point/pos,Hadjer-Lamis,12.9968,15.7367
XI-IATI-EC_INTPA-2017/378-407,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/378-436,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/378-509,point/pos,N'Djamena,12.1146,15.0761
XI-IATI-EC_INTPA-2016/378-574,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/378-649,point/pos,Salamat,10.8117,20.751
XI-IATI-EC_INTPA-2016/382-526,point/pos,Hadjer-Lamis,12.9202,16.4982
XI-IATI-EC_INTPA-2015/369-625,point/pos,N'Djamena,12.1615,15.0549
XI-IATI-EC_INTPA-2016/378-746,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/378-776,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/378-888,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/382-839,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/374-270,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/374-315,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/383-241,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/370-946,point/pos,Chari-Baguirmi,10.7699,16.1768
XI-IATI-EC_INTPA-2016/374-431,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/374-433,point/pos,Chari-Baguirmi,11.8136,15.1238
XI-IATI-EC_INTPA-2016/379-279,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/383-839,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/383-869,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/384-058,point/pos,Chari-Baguirmi,11.8136,15.4644
XI-IATI-EC_INTPA-2017/384-060,point/pos,Chari-Baguirmi,11.5446,15.5742
XI-IATI-EC_INTPA-2017/384-061,point/pos,Chari-Baguirmi,11.8566,15.4094
XI-IATI-EC_INTPA-2016/374-545,point/pos,Tibesti,21.1562,17.321
XI-IATI-EC_INTPA-2016/379-305,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/379-306,point/pos,Mandoul,8.9105,17.5437
XI-IATI-EC_INTPA-2016/379-309,point/pos,Chari-Baguirmi,12.0017,15.5105
XI-IATI-EC_INTPA-2017/379-378,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/379-380,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/374-658,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2016/374-770,point/pos,N'Djamena,12.1131,15.0491
XI-IATI-EC_INTPA-2017/384-812,point/pos,Guéra,12.367,19.616
XI-IATI-EC_INTPA-2017/384-935,point/pos,Ouaddaï,13.8387,20.8216
XI-IATI-EC_INTPA-2017/384-962,point/pos,N'Djamena,12.1131,15.0491
